"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"nursery";"internet";"higher";"famsup";"freetime";"goout";"romantic";"activities";"health";"famrel";"guardian";"traveltime";"schoolsup";"studytime.portugese";"failures.portugese";"paid.portugese";"Dalc.portugese";"Walc.portugese";"absences.portugese";"G1.portugese";"G2.portugese";"G3.portugese";"studytime.math";"failures.math";"paid.math";"Dalc.math";"Walc.math";"absences.math";"G1.math";"G2.math";"G3.math";"large_family";"any_support";"relationships";"total_failures";"both_courses"
"GP";"M";17;"urban";"LE3";"T";2;3;"services";"services";"reputation";"no";"yes";"yes";TRUE;3;3;"no";"no";3;5;"father";"<15 min";FALSE;2;0;"no";1;3;0;10;11;11;2;0;"yes";1;3;2;12;11;12;FALSE;TRUE;5;0;TRUE
"GP";"M";17;"urban";"LE3";"T";4;3;"health";"other";"course";"yes";"yes";"yes";FALSE;5;5;"yes";"yes";5;2;"mother";"15-30 min";FALSE;2;0;"no";1;4;8;15;15;15;2;0;"no";1;4;14;12;12;12;FALSE;FALSE;5;0;TRUE
"GP";"M";17;"urban";"LE3";"T";4;3;"teacher";"other";"course";"yes";"yes";"yes";FALSE;4;4;"no";"yes";4;4;"mother";"15-30 min";FALSE;2;0;"no";4;4;0;10;11;11;2;0;"yes";4;4;4;10;9;9;FALSE;FALSE;4;0;TRUE
"GP";"M";17;"urban";"LE3";"T";4;4;"other";"teacher";"home";"yes";"yes";"yes";FALSE;1;1;"no";"no";5;4;"father";"15-30 min";FALSE;1;0;"no";2;2;0;12;13;13;1;0;"yes";2;2;0;11;11;10;FALSE;FALSE;4;0;TRUE
"GP";"M";17;"urban";"LE3";"T";4;4;"services";"other";"home";"yes";"yes";"yes";TRUE;3;5;"yes";"no";3;5;"mother";"<15 min";FALSE;2;0;"no";4;5;15;13;12;12;2;0;"yes";4;5;13;12;12;13;FALSE;TRUE;8;0;TRUE
"GP";"M";17;"urban";"LE3";"T";4;4;"teacher";"other";"reputation";"yes";"yes";"yes";TRUE;4;4;"no";"yes";5;4;"mother";"<15 min";FALSE;2;0;"no";1;3;0;11;9;10;2;0;"yes";1;3;0;13;11;10;FALSE;TRUE;4;0;TRUE
"GP";"M";18;"rural";"GT3";"T";2;2;"services";"other";"reputation";"yes";"yes";"yes";TRUE;3;3;"no";"yes";4;3;"mother";"<15 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;"no";1;2;0;7;4;0;TRUE;TRUE;3;2;FALSE
"GP";"M";18;"rural";"GT3";"T";2;3;"other";"services";"reputation";"yes";"yes";"yes";FALSE;1;3;"no";"no";4;3;"father";"<15 min";FALSE;1;0;"no";4;5;13;13;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"GP";"M";18;"rural";"GT3";"T";3;2;"other";"other";"course";"no";"no";"yes";FALSE;3;2;"no";"yes";3;5;"mother";"<15 min";FALSE;3;0;"no";1;1;2;10;11;12;3;0;"no";1;1;1;13;12;12;TRUE;FALSE;5;0;TRUE
"GP";"M";18;"rural";"GT3";"T";4;3;"teacher";"services";"course";"yes";"yes";"yes";FALSE;3;2;"yes";"no";4;5;"mother";"<15 min";FALSE;3;0;"no";1;2;4;15;14;17;3;0;"no";1;2;9;16;15;16;TRUE;FALSE;8;0;TRUE
"GP";"M";18;"rural";"LE3";"A";3;4;"other";"other";"reputation";"yes";"yes";"yes";TRUE;2;5;"no";"yes";1;4;"mother";"15-30 min";FALSE;2;0;"no";3;4;6;15;16;16;2;0;"yes";3;4;13;17;17;17;FALSE;TRUE;4;0;TRUE
"GP";"M";18;"rural";"LE3";"T";3;2;"services";"other";"reputation";"yes";"yes";"yes";TRUE;4;2;"no";"yes";4;5;"mother";"15-30 min";FALSE;3;0;"no";1;1;0;14;15;15;3;0;"yes";1;1;8;14;13;14;FALSE;TRUE;5;0;TRUE
"GP";"M";18;"rural";"LE3";"T";3;3;"other";"services";"course";"yes";"yes";"yes";TRUE;3;3;"yes";"no";5;4;"mother";"<15 min";FALSE;2;0;"no";1;3;8;10;9;10;2;1;"no";1;3;8;3;5;5;FALSE;TRUE;7;1;TRUE
"GP";"M";18;"urban";"GT3";"T";1;2;"at_home";"other";"home";"no";"yes";"no";FALSE;4;4;"no";"no";4;3;"other";"15-30 min";FALSE;1;0;"no";2;4;10;10;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;3;0;FALSE
"GP";"M";18;"urban";"GT3";"T";2;1;"other";"other";"home";"yes";"yes";"yes";FALSE;2;4;"no";"yes";4;5;"mother";"<15 min";FALSE;2;0;"no";1;2;2;16;16;16;2;0;"no";1;2;8;15;14;14;TRUE;FALSE;5;0;TRUE
"GP";"M";18;"urban";"GT3";"T";2;1;"services";"services";"other";"no";"yes";"no";FALSE;2;5;"no";"no";5;3;"mother";"<15 min";FALSE;1;2;"no";2;5;4;7;8;6;1;1;"no";2;5;4;6;9;8;TRUE;FALSE;3;3;TRUE
"GP";"M";18;"urban";"GT3";"T";2;1;"services";"services";"reputation";"yes";"yes";"yes";FALSE;2;4;"no";"yes";2;4;"mother";"<15 min";FALSE;3;0;"no";1;3;0;14;15;15;3;0;"yes";1;3;6;15;14;14;TRUE;FALSE;4;0;TRUE
"GP";"M";18;"urban";"GT3";"T";2;2;"other";"at_home";"course";"no";"yes";"no";TRUE;4;3;"yes";"yes";1;4;"other";"<15 min";FALSE;1;1;"no";2;2;26;7;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;1;FALSE
"GP";"M";18;"urban";"GT3";"T";2;2;"other";"other";"home";"yes";"yes";"yes";TRUE;3;3;"no";"no";4;3;"mother";"15-30 min";FALSE;2;3;"yes";5;5;9;10;9;10;2;0;"yes";5;5;0;12;13;13;TRUE;TRUE;3;3;TRUE
"GP";"M";18;"urban";"GT3";"T";2;2;"other";"other";"reputation";"no";"yes";"yes";FALSE;4;2;"no";"no";5;5;"mother";"<15 min";FALSE;1;0;"no";1;2;6;15;14;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;0;FALSE
"GP";"M";18;"urban";"GT3";"T";2;2;"other";"services";"reputation";"yes";"yes";"no";FALSE;5;4;"no";"no";2;5;"father";"<15 min";FALSE;2;0;"no";3;5;16;8;7;8;2;1;"no";3;5;0;7;7;0;TRUE;FALSE;5;1;TRUE
"GP";"M";18;"urban";"GT3";"T";2;2;"services";"other";"home";"yes";"yes";"yes";TRUE;4;4;"no";"yes";5;4;"mother";"<15 min";FALSE;2;0;"no";2;4;10;12;11;11;2;1;"yes";2;4;15;6;7;8;TRUE;TRUE;4;1;TRUE
"GP";"M";18;"urban";"GT3";"T";3;2;"services";"other";"course";"yes";"yes";"no";FALSE;4;5;"no";"no";5;4;"mother";"15-30 min";FALSE;1;0;"no";2;4;8;7;8;7;1;1;"no";2;4;0;6;8;8;TRUE;FALSE;4;1;TRUE
"GP";"M";18;"urban";"GT3";"T";4;2;"health";"other";"reputation";"yes";"yes";"yes";TRUE;4;5;"yes";"yes";5;5;"father";"<15 min";FALSE;2;0;"no";1;3;4;10;12;14;2;0;"yes";1;3;10;10;9;10;TRUE;TRUE;8;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;2;"teacher";"other";"home";"yes";"yes";"yes";TRUE;3;2;"yes";"yes";5;4;"mother";"<15 min";FALSE;2;0;"no";1;4;2;15;16;16;2;0;"yes";1;4;11;12;11;11;TRUE;TRUE;7;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;3;"teacher";"other";"course";"no";"yes";"yes";TRUE;3;2;"no";"no";3;4;"mother";"<15 min";FALSE;2;0;"no";1;1;2;10;10;11;2;0;"yes";1;1;2;8;8;8;TRUE;TRUE;4;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;3;"teacher";"other";"course";"yes";"yes";"yes";TRUE;4;5;"yes";"no";5;5;"mother";"<15 min";FALSE;3;0;"no";2;3;0;14;13;14;3;0;"yes";2;3;0;10;10;9;TRUE;TRUE;8;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;4;"other";"other";"course";"yes";"yes";"yes";FALSE;3;3;"no";"yes";3;4;"mother";"<15 min";FALSE;3;0;"no";2;2;0;13;14;13;3;0;"no";2;2;3;9;12;11;TRUE;FALSE;4;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;4;"teacher";"services";"home";"yes";"yes";"yes";FALSE;2;4;"no";"yes";3;3;"mother";"15-30 min";FALSE;1;0;"no";1;4;6;11;12;12;1;0;"yes";1;4;22;9;9;9;TRUE;FALSE;3;0;TRUE
"GP";"M";18;"urban";"GT3";"T";4;4;"teacher";"services";"home";"yes";"yes";"yes";TRUE;3;3;"no";"yes";2;4;"father";"<15 min";FALSE;2;0;"no";2;2;0;12;12;13;2;1;"no";2;2;0;10;10;0;TRUE;TRUE;4;1;TRUE
"GP";"M";18;"urban";"LE3";"A";3;4;"other";"other";"reputation";"yes";"yes";"yes";FALSE;3;5;"yes";"yes";2;4;"other";"<15 min";FALSE;2;0;"no";1;4;9;13;14;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;7;0;FALSE
"GP";"M";18;"urban";"LE3";"A";4;4;"teacher";"teacher";"reputation";"yes";"yes";"yes";TRUE;4;3;"no";"yes";2;5;"mother";"<15 min";FALSE;2;0;"no";1;1;0;17;17;17;2;0;"yes";1;1;9;15;13;15;FALSE;TRUE;5;0;TRUE
"GP";"M";18;"urban";"LE3";"T";1;1;"other";"other";"course";"yes";"yes";"no";FALSE;3;5;"yes";"no";4;2;"mother";"<15 min";FALSE;1;2;"no";2;5;0;11;9;0;1;3;"no";2;5;0;6;5;0;FALSE;FALSE;5;5;TRUE
"GP";"M";18;"urban";"LE3";"T";2;1;"at_home";"other";"course";"yes";"yes";"yes";TRUE;3;2;"yes";"yes";3;4;"mother";">60 min";TRUE;2;0;"no";4;5;2;9;10;11;2;0;"yes";4;5;14;10;8;9;FALSE;TRUE;7;0;TRUE
"GP";"M";18;"urban";"LE3";"T";2;1;"services";"other";"course";"no";"yes";"no";FALSE;4;5;"no";"yes";5;4;"mother";"30-60 min";FALSE;2;1;"no";4;4;4;11;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;1;FALSE
"GP";"M";18;"urban";"LE3";"T";2;2;"other";"other";"course";"yes";"yes";"yes";TRUE;5;5;"no";"yes";5;4;"mother";"<15 min";FALSE;4;0;"yes";2;4;0;11;11;12;4;0;"no";2;4;2;9;8;8;FALSE;TRUE;4;0;TRUE
"GP";"M";18;"urban";"LE3";"T";2;2;"services";"services";"reputation";"no";"yes";"no";TRUE;4;4;"no";"yes";3;4;"mother";"<15 min";FALSE;2;0;"no";1;3;11;9;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"GP";"M";18;"urban";"LE3";"T";3;1;"services";"services";"course";"yes";"yes";"yes";FALSE;3;4;"yes";"yes";4;3;"mother";"15-30 min";FALSE;1;0;"no";4;5;2;11;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;6;0;FALSE
"GP";"M";18;"urban";"LE3";"T";3;3;"services";"health";"home";"yes";"yes";"yes";TRUE;2;4;"no";"no";4;3;"father";"<15 min";FALSE;2;0;"no";2;4;10;10;10;10;2;1;"yes";2;4;13;6;6;8;FALSE;TRUE;3;1;TRUE
"GP";"M";18;"urban";"LE3";"T";3;4;"services";"other";"home";"yes";"yes";"yes";FALSE;3;3;"yes";"yes";5;4;"mother";"<15 min";FALSE;2;0;"no";1;3;6;16;16;17;2;0;"no";1;3;11;16;15;15;FALSE;FALSE;7;0;TRUE
"GP";"M";18;"urban";"LE3";"T";4;3;"teacher";"services";"course";"yes";"yes";"yes";FALSE;2;3;"no";"yes";1;4;"mother";"15-30 min";FALSE;1;0;"no";1;2;0;10;10;10;1;0;"yes";1;2;8;10;11;10;FALSE;FALSE;4;0;TRUE
"GP";"M";18;"urban";"LE3";"T";4;4;"other";"other";"reputation";"yes";"yes";"yes";TRUE;2;5;"no";"no";5;4;"father";"<15 min";FALSE;1;0;"no";3;4;2;8;9;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"GP";"M";18;"urban";"LE3";"T";4;4;"teacher";"teacher";"home";"yes";"yes";"yes";TRUE;4;2;"yes";"no";1;1;"mother";"<15 min";FALSE;1;0;"no";2;2;0;18;18;17;1;0;"yes";2;2;5;16;15;16;FALSE;TRUE;4;0;TRUE
"GP";"M";19;"rural";"GT3";"T";3;2;"at_home";"services";"home";"no";"no";"yes";TRUE;3;4;"yes";"no";5;5;"other";"<15 min";FALSE;1;0;"no";2;2;0;11;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"GP";"M";19;"rural";"GT3";"T";3;3;"other";"services";"reputation";"yes";"no";"yes";FALSE;5;3;"yes";"yes";5;4;"father";"<15 min";FALSE;2;0;"no";1;2;0;10;10;11;2;1;"no";1;2;0;15;12;12;TRUE;FALSE;7;1;TRUE
"GP";"M";19;"rural";"LE3";"T";2;1;"at_home";"services";"course";"yes";"yes";"yes";FALSE;3;1;"yes";"yes";5;4;"mother";"15-30 min";FALSE;3;1;"no";1;1;0;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;7;1;FALSE
"GP";"M";19;"urban";"GT3";"T";1;2;"other";"services";"course";"no";"yes";"yes";FALSE;5;2;"no";"no";4;4;"other";"<15 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;"no";2;2;3;13;11;11;TRUE;FALSE;4;1;FALSE
"GP";"M";19;"urban";"GT3";"T";2;1;"other";"other";"reputation";"yes";"yes";"yes";FALSE;3;4;"no";"no";4;5;"mother";"<15 min";FALSE;1;0;"no";1;4;10;7;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;0;FALSE
"GP";"M";19;"urban";"GT3";"T";3;2;"services";"at_home";"home";"yes";"yes";"no";TRUE;5;4;"yes";"no";4;4;"mother";"<15 min";FALSE;1;0;"no";1;1;6;11;9;11;1;3;"no";1;1;0;5;0;0;TRUE;TRUE;7;3;TRUE
"GP";"M";19;"urban";"GT3";"T";3;3;"other";"other";"home";"yes";"yes";"yes";TRUE;4;4;"yes";"yes";3;4;"other";"<15 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;"no";1;1;20;15;14;13;TRUE;TRUE;7;1;FALSE
"GP";"M";19;"urban";"GT3";"T";4;2;"health";"other";"course";"yes";"yes";"yes";TRUE;4;4;"yes";"yes";1;5;"mother";"15-30 min";FALSE;2;0;"no";1;1;9;11;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;8;0;FALSE
"GP";"M";19;"urban";"GT3";"T";4;4;"teacher";"services";"reputation";"yes";"yes";"yes";TRUE;3;4;"yes";"no";4;4;"other";"15-30 min";FALSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;"yes";1;1;38;8;9;8;TRUE;TRUE;7;1;FALSE
"GP";"M";19;"urban";"LE3";"A";4;3;"services";"at_home";"reputation";"yes";"yes";"yes";TRUE;3;1;"no";"no";1;4;"mother";"<15 min";FALSE;2;0;"no";1;1;4;11;13;14;2;0;"no";1;1;12;11;11;11;FALSE;TRUE;4;0;TRUE
"GP";"M";20;"urban";"GT3";"A";3;2;"services";"other";"course";"yes";"no";"yes";FALSE;5;3;"no";"yes";5;5;"other";"<15 min";FALSE;1;2;"no";1;1;0;14;15;15;1;0;"no";1;1;0;17;18;18;TRUE;FALSE;5;2;TRUE
"GP";"M";21;"rural";"LE3";"T";1;1;"at_home";"other";"course";"yes";"yes";"no";TRUE;3;3;"yes";"yes";4;5;"other";"15-30 min";FALSE;2;2;"no";5;2;21;9;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;8;2;FALSE
"GP";"M";22;"urban";"GT3";"T";3;1;"services";"services";"other";"no";"yes";"no";FALSE;4;5;"yes";"no";1;5;"mother";"<15 min";FALSE;1;3;"no";5;5;12;7;8;5;1;3;"no";5;5;16;6;8;8;TRUE;FALSE;8;6;TRUE
"MS";"F";15;"rural";"GT3";"T";1;1;"at_home";"at_home";"course";"yes";"no";"yes";TRUE;2;1;"no";"no";2;4;"father";"30-60 min";FALSE;2;0;"no";1;2;0;13;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";15;"rural";"GT3";"T";1;1;"at_home";"other";"home";"yes";"yes";"yes";TRUE;3;3;"no";"yes";2;4;"father";"15-30 min";FALSE;2;0;"no";1;1;1;11;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";15;"rural";"GT3";"T";1;1;"at_home";"services";"other";"yes";"no";"yes";TRUE;1;3;"yes";"no";2;4;"mother";"<15 min";FALSE;1;1;"no";1;1;6;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;1;FALSE
"MS";"F";15;"rural";"GT3";"T";1;2;"other";"services";"course";"yes";"no";"yes";FALSE;1;2;"no";"no";1;5;"mother";"15-30 min";FALSE;1;0;"no";1;1;3;11;13;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;5;0;FALSE
"MS";"F";15;"rural";"GT3";"T";3;3;"at_home";"other";"course";"yes";"yes";"yes";TRUE;4;4;"no";"no";5;5;"mother";"15-30 min";FALSE;1;0;"no";2;3;4;10;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";15;"rural";"GT3";"T";3;3;"other";"services";"course";"no";"yes";"yes";FALSE;1;3;"no";"no";4;4;"father";"15-30 min";FALSE;1;0;"no";1;1;0;14;16;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"F";15;"rural";"GT3";"T";3;3;"services";"other";"reputation";"yes";"yes";"yes";TRUE;5;4;"yes";"no";1;4;"mother";"<15 min";FALSE;2;0;"no";1;1;4;13;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";15;"rural";"GT3";"T";4;4;"teacher";"other";"course";"yes";"yes";"yes";FALSE;5;1;"yes";"no";5;1;"mother";"15-30 min";FALSE;1;0;"no";3;5;0;13;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"F";15;"rural";"LE3";"T";1;1;"at_home";"other";"course";"yes";"no";"no";TRUE;2;1;"yes";"no";4;5;"mother";"15-30 min";FALSE;1;0;"no";1;3;0;9;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;8;0;FALSE
"MS";"F";15;"rural";"LE3";"T";1;1;"at_home";"services";"reputation";"yes";"yes";"yes";TRUE;4;3;"no";"no";4;5;"father";"15-30 min";FALSE;2;0;"no";1;2;0;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"F";15;"rural";"LE3";"T";1;1;"other";"services";"course";"yes";"yes";"yes";TRUE;4;3;"yes";"no";2;4;"mother";"15-30 min";FALSE;1;1;"no";1;2;4;6;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;1;FALSE
"MS";"F";15;"rural";"LE3";"T";2;1;"at_home";"other";"home";"yes";"no";"no";FALSE;3;4;"no";"no";1;1;"mother";"15-30 min";FALSE;1;0;"no";1;1;0;6;8;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;1;0;FALSE
"MS";"F";15;"rural";"LE3";"T";2;2;"other";"other";"other";"yes";"no";"yes";TRUE;4;3;"no";"no";5;4;"father";"<15 min";TRUE;3;0;"no";2;2;2;14;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;4;0;FALSE
"MS";"F";15;"urban";"GT3";"T";2;1;"at_home";"other";"home";"no";"yes";"yes";TRUE;4;2;"no";"no";2;4;"mother";"<15 min";TRUE;2;0;"no";3;3;0;9;10;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";15;"urban";"GT3";"T";2;2;"other";"services";"course";"yes";"no";"yes";TRUE;3;2;"no";"yes";4;5;"mother";"15-30 min";FALSE;3;0;"no";1;1;0;12;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";16;"rural";"GT3";"A";2;2;"health";"other";"course";"no";"no";"yes";FALSE;3;2;"yes";"no";3;3;"mother";"<15 min";FALSE;2;0;"no";1;1;2;8;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;6;0;FALSE
"MS";"F";16;"rural";"GT3";"T";0;2;"other";"other";"other";"yes";"no";"yes";TRUE;2;3;"no";"yes";2;3;"mother";"15-30 min";FALSE;1;0;"no";1;2;0;12;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;3;0;FALSE
"MS";"F";16;"rural";"GT3";"T";1;1;"at_home";"other";"course";"yes";"no";"yes";TRUE;4;3;"no";"no";1;3;"father";"15-30 min";TRUE;2;3;"no";1;1;0;7;7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;3;3;FALSE
"MS";"F";16;"rural";"GT3";"T";1;1;"at_home";"other";"other";"yes";"no";"yes";TRUE;4;3;"no";"no";5;4;"father";">60 min";TRUE;3;0;"no";1;1;2;10;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";1;1;"at_home";"other";"other";"yes";"yes";"yes";FALSE;2;2;"yes";"yes";2;4;"mother";"15-30 min";FALSE;1;0;"no";4;3;0;13;12;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";16;"rural";"GT3";"T";1;1;"other";"other";"home";"no";"yes";"yes";TRUE;3;2;"no";"no";1;4;"father";">60 min";FALSE;4;0;"no";1;1;0;13;10;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";1;2;"other";"other";"home";"no";"yes";"yes";TRUE;3;4;"yes";"no";3;4;"father";"<15 min";TRUE;3;0;"no";1;1;5;13;14;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;7;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;2;"at_home";"other";"course";"no";"no";"yes";TRUE;4;4;"no";"yes";5;4;"mother";"15-30 min";FALSE;2;1;"no";2;3;2;12;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;1;FALSE
"MS";"F";16;"rural";"GT3";"T";2;2;"other";"other";"course";"yes";"yes";"no";TRUE;4;5;"no";"no";1;3;"father";"30-60 min";FALSE;2;0;"no";1;2;1;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;3;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;2;"other";"other";"course";"yes";"yes";"yes";TRUE;4;4;"no";"yes";5;4;"mother";"15-30 min";FALSE;2;0;"no";1;1;0;12;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;2;"other";"other";"course";"yes";"yes";"yes";TRUE;4;5;"no";"no";4;4;"mother";"30-60 min";FALSE;2;0;"no";1;1;4;9;10;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;2;"other";"services";"course";"yes";"yes";"yes";TRUE;3;4;"no";"yes";2;5;"father";"30-60 min";FALSE;2;0;"no";1;1;1;14;13;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;5;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;3;"at_home";"services";"course";"yes";"no";"yes";FALSE;5;2;"no";"no";5;4;"mother";"15-30 min";FALSE;2;0;"no";1;2;0;16;17;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;3;"at_home";"services";"other";"yes";"yes";"yes";TRUE;3;3;"no";"yes";2;3;"mother";"15-30 min";FALSE;2;0;"no";1;1;0;8;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;3;0;FALSE
"MS";"F";16;"rural";"GT3";"T";2;3;"other";"services";"course";"yes";"yes";"yes";TRUE;5;4;"no";"no";1;4;"mother";"30-60 min";FALSE;2;0;"no";1;2;2;15;15;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;4;0;FALSE
"MS";"F";16;"rural";"GT3";"T";4;4;"health";"teacher";"reputation";"no";"yes";"yes";FALSE;3;3;"yes";"yes";2;4;"father";"<15 min";FALSE;2;0;"no";2;3;0;14;16;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";16;"rural";"GT3";"T";4;4;"teacher";"teacher";"course";"yes";"yes";"yes";FALSE;2;2;"yes";"yes";4;4;"mother";"15-30 min";FALSE;3;0;"no";1;1;6;16;16;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;7;0;FALSE
"MS";"F";16;"rural";"LE3";"T";1;1;"at_home";"other";"course";"yes";"no";"yes";TRUE;3;2;"no";"no";1;5;"father";"30-60 min";FALSE;2;0;"no";1;1;0;16;17;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;5;0;FALSE
"MS";"F";16;"rural";"LE3";"T";1;1;"services";"services";"home";"yes";"yes";"yes";TRUE;4;4;"yes";"yes";4;4;"mother";"<15 min";FALSE;1;0;"no";2;2;2;14;14;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;0;FALSE
"MS";"F";16;"rural";"LE3";"T";1;2;"at_home";"other";"course";"yes";"yes";"no";FALSE;4;5;"no";"yes";3;4;"mother";"<15 min";FALSE;2;0;"no";1;3;0;8;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;4;0;FALSE
"MS";"F";16;"rural";"LE3";"T";1;2;"other";"other";"reputation";"yes";"yes";"yes";FALSE;4;5;"no";"yes";2;5;"mother";"15-30 min";FALSE;1;0;"no";1;4;0;14;14;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;FALSE;5;0;FALSE
"MS";"F";16;"rural";"LE3";"T";2;1;"other";"other";"home";"yes";"yes";"yes";TRUE;4;3;"yes";"no";5;5;"mother";"<15 min";FALSE;1;0;"no";1;1;2;10;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;8;0;FALSE
"MS";"F";16;"rural";"LE3";"T";2;2;"other";"other";"course";"no";"no";"yes";TRUE;3;3;"yes";"no";5;4;"mother";"<15 min";FALSE;3;0;"no";2;2;2;11;11;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;0;FALSE
"MS";"F";16;"rural";"LE3";"T";2;2;"other";"other";"home";"yes";"no";"yes";TRUE;3;2;"yes";"yes";4;4;"father";"30-60 min";FALSE;1;0;"no";1;1;0;14;14;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;7;0;FALSE
